tweet_id,favorite_count,retweet_count,retweet_status,url
759447681597108224,8491,2452,Original tweet,https://t.co/vT3JM8b989
759446261539934208,1674,488,Original tweet,https://t.co/fRaTGcj68A
759197388317847553,6073,1945,Original tweet,https://t.co/gQH2mmKIJW
759159934323924993,0,1154,Original tweet,https://t.co/QnfO7HEQGA
759099523532779520,14496,4167,Original tweet,https://t.co/Cim4DSj6Oi
759047813560868866,6479,2009,Original tweet,https://t.co/8W5iSOgXfx
758854675097526272,3547,894,Original tweet,https://t.co/4UrfOZhztW
758828659922702336,11208,3825,Original tweet,https://t.co/9T2h14yn4Q
758740312047005698,5730,1612,Original tweet,https://t.co/rfWQ4T9iQj
758474966123810816,3797,999,Original tweet,https://t.co/uPUAotqQtM
758467244762497024,4777,2208,Original tweet,https://t.co/HmwrdfEfUE
758405701903519748,5211,1908,Original tweet,https://t.co/M9BXCSDVjh
758355060040593408,3392,1067,Original tweet,https://t.co/NzWUrFZydr
758099635764359168,19030,9971,Original tweet,https://t.co/iy7ylyZcsE
758041019896193024,2699,374,Original tweet,https://t.co/l46jwv5WYv
757741869644341248,6870,3241,Original tweet,https://t.co/TdyGTcX0uo
757729163776290825,0,7909,Original tweet,https://t.co/Xl37lQEWd0
757725642876129280,4537,1210,Original tweet,https://t.co/rptsOm73Wr
757611664640446465,4561,1107,Original tweet,https://t.co/AVks8DjHwB
757597904299253760,0,300,Original tweet,https://t.co/7boff8zojZ
757596066325864448,4327,1054,Original tweet,https://t.co/mOmnL19Wsl
757400162377592832,15115,6843,Original tweet,https://t.co/gwKCspY8N2
757393109802180609,5802,1732,Original tweet,https://t.co/OfvRoD6ndV
757354760399941633,4515,1418,Original tweet,https://t.co/7waRPODGyO
756998049151549440,6279,1981,Original tweet,https://t.co/qbO5X6dYuj
756939218950160384,6639,2001,Original tweet,https://t.co/KGdeHuFJnH
756651752796094464,5039,1301,Original tweet,https://t.co/l0Iwj6rLFW
756526248105566208,10396,3574,Original tweet,https://t.co/CsLRpqdeTF
756303284449767430,3924,1090,Original tweet,https://t.co/az5BVcIV5I
756288534030475264,43918,17671,Original tweet,https://t.co/hfddJ0OiNR
756275833623502848,6398,1528,Original tweet,https://t.co/JrDAzMhwG9
755955933503782912,7306,2872,Original tweet,https://t.co/GAYViEweWr
755206590534418437,16407,5350,Original tweet,https://t.co/I5ld3eKD5k
755110668769038337,21158,11055,Original tweet,https://t.co/goX3jewkYN
754874841593970688,0,7882,Original tweet,https://t.co/NLOHmlENag
754856583969079297,6886,2513,Original tweet,https://t.co/FyHrk20gUR
754747087846248448,2585,518,Original tweet,https://t.co/G9ufksBMlU
754482103782404096,5279,1949,Original tweet,https://t.co/ca0q9HM8II
754449512966619136,3746,730,Original tweet,https://t.co/0dYI0Cpdge
754120377874386944,7860,2354,Original tweet,https://t.co/lFEoGqZ4oA
753655901052166144,5830,2163,Original tweet,https://t.co/ULqThwWmLg
753420520834629632,7886,3557,Original tweet,https://t.co/CCdlwiTwQf
753398408988139520,5742,1895,Original tweet,https://t.co/ov05LIoQJX
753375668877008896,7624,2320,Original tweet,https://t.co/3r7wjfsXHc
753298634498793472,0,5683,Original tweet,https:/…
753294487569522689,3361,1036,Original tweet,https://t.co/sTuRoYfzPv
753039830821511168,37009,20795,Original tweet,https://t.co/dsv4xAtfv7
753026973505581056,3913,962,Original tweet,https://t.co/6qF5YZx6OV
752932432744185856,12586,6842,Original tweet,https://t.co/v5m2bIukXc
752917284578922496,6919,1570,Original tweet,https://t.co/WZ4zzkXXnW
752701944171524096,0,2848,Original tweet,https://t.co/XQ1tRUmO3z
752682090207055872,5989,1587,Original tweet,https://t.co/xVSodF19PS
752660715232722944,4367,1550,Original tweet,https://t.co/bWSgqnwSHr
752568224206688256,5475,2274,Original tweet,https://t.co/HCXQL4fGVZ
752519690950500352,7354,3428,Original tweet,https://t.co/G54yClasz2
752334515931054080,3804,1090,Original tweet,https://t.co/jwd0j6oWLE
752309394570878976,0,16181,Original tweet,https://t.co/Bb3xnpsWBC
752173152931807232,5955,1831,Original tweet,https://t.co/olDmwNjOy1
751950017322246144,3050,910,Original tweet,https://t.co/BlGQkhM5EV
751937170840121344,5178,1326,Original tweet,https://t.co/Vfc3eAFl2q
751830394383790080,5795,1938,Original tweet,https://t.co/BJRsxuLF1w
751793661361422336,5809,2887,Original tweet,https://t.co/I7SFchkNk4
751598357617971201,7894,3028,Original tweet,https://t.co/fHQrBKYSLC
751583847268179968,4377,1096,Original tweet,https://t.co/u2c9c7qSg8
751538714308972544,5018,1258,Original tweet,https://t.co/5eJg69G8vY
751456908746354688,3208,995,Original tweet,https://t.co/lsVAMBq6ex
751251247299190784,12464,5852,Original tweet,https://t.co/wayKZkDRTG
751205363882532864,6300,1805,Original tweet,https://t.co/510gJW9fsy
751132876104687617,5053,1293,Original tweet,https://t.co/yToDwVXEpA
750868782890057730,4771,1355,Original tweet,https://t.co/xe1aGZNkcC
750719632563142656,13122,5014,Original tweet,https://t.co/WS6BoApYyL
750506206503038976,4424,1137,Original tweet,https://t.co/SVU00Sc9U2
750429297815552001,13119,4256,Original tweet,https://t.co/lprdOylVpS
750383411068534784,4538,1146,Original tweet,https://t.co/FfH3o88Vta
750381685133418496,693,27,Original tweet,y
750147208377409536,3093,956,Original tweet,https://t.co/Mr8Lr3iOUe
750132105863102464,3600,1291,Original tweet,https://t.co/dDx2gKefYo
750117059602808832,4317,1302,Original tweet,https://t.co/RXdzWaCQHm
750101899009982464,3033,837,Original tweet,https://t.co/enCpXzZHkD
750086836815486976,2162,529,Original tweet,https://t.co/7tlZPrePXd
750071704093859840,7801,3317,Original tweet,https://t.co/RG4C9IdNJM
750056684286914561,3148,893,Original tweet,https://t.co/8zQvXM6pG5
750041628174217216,3169,612,Original tweet,https://t.co/7JeDfQvzzI
750026558547456000,2711,788,Original tweet,https://t.co/jrg29NDNhI
750011400160841729,3235,905,Original tweet,https://t.co/D17IAcetmM
749996283729883136,3061,811,Original tweet,https://t.co/c7LNFt39eR
749981277374128128,5101,2452,Original tweet,https://t.co/GRXwMxLBkh
749774190421639168,4644,1308,Original tweet,https://t.co/4yXa801fgl
749417653287129088,6089,1630,Original tweet,https://t.co/qvA2rCUl6v
749403093750648834,2611,530,Original tweet,https://t.co/9qdJ2Q1Cwx
749395845976588288,8520,3416,Original tweet,https://t.co/lznl6QGkYc
749317047558017024,5477,2220,Original tweet,https://t.co/HHUAnBb6QB
749075273010798592,5722,2061,Original tweet,https://t.co/cRTJiQQk9o
749064354620928000,4784,1510,Original tweet,https://t.co/xEY8dbJxnF
749036806121881602,3082,789,Original tweet,https://t.co/U8cSRz8wzC
748977405889503236,10710,3380,Original tweet,https://t.co/nDPaYHrtNX
748932637671223296,5783,2230,Original tweet,https://t.co/BbcABzohKb
748705597323898880,2772,944,Original tweet,https://t.co/eA7k1ZQslA
748699167502000129,4724,1575,Original tweet,https://t.co/gGxjthmG1c
748692773788876800,4230,1322,Original tweet,https://t.co/vdr7DaRSa7
748575535303884801,6033,1961,Original tweet,https://t.co/z5bAdtn9kd
748568946752774144,2187,666,Original tweet,https://t.co/uUncaAGH18
748346686624440324,5196,1221,Original tweet,https://t.co/XFBrrqapZa
748337862848962560,7589,4074,Original tweet,https://t.co/QGGhZoTcwy
748324050481647620,3665,752,Original tweet,https://t.co/1sNtG7GgiO
748307329658011649,3651,704,Original tweet,https://t.co/KubWEqOIgO
748220828303695873,14044,7727,Original tweet,https://t.co/3BOVI2WZoH
747963614829678593,5740,2127,Original tweet,https://t.co/ZPfeRtOX0Q
747933425676525569,6560,2516,Original tweet,https://t.co/oQqlOsla4R
747885874273214464,2923,967,Original tweet,https://t.co/TGenMeXreW
747844099428986880,2803,746,Original tweet,https://t.co/V7h5NMYbYz
747816857231626240,4820,1150,Original tweet,https://t.co/L3U0j14N5R
747651430853525504,1377,153,Original tweet,p
747648653817413632,12813,5799,Original tweet,https://t.co/zexdr61Q5M
747600769478692864,2307,552,Original tweet,https://t.co/eUGjGjjFVJ
747594051852075008,3651,1050,Original tweet,https://t.co/Ie2mWXWjpr
747512671126323200,5503,1595,Original tweet,https://t.co/12lICZN2SP
747461612269887489,3839,1033,Original tweet,https://t.co/x4IUNKV79Y
747439450712596480,5382,1899,Original tweet,https://t.co/VCijm2eVpR
747242308580548608,0,2885,Original tweet,https://…
747219827526344708,5227,1550,Original tweet,https://t.co/uT7QeZI34U
747204161125646336,3357,915,Original tweet,https://t.co/dmdEBOEctC
747103485104099331,9499,3935,Original tweet,https://t.co/DX1JUHJVN7
746906459439529985,2878,294,Original tweet,https://t.co/c7WXaB2nqX
746872823977771008,5936,2115,Original tweet,https://t.co/9e48aPrBm2
746818907684614144,5289,1725,Original tweet,https://t.co/CuNA7OwfKQ
746790600704425984,4835,1590,Original tweet,https://t.co/jeWEGUgbXf
746757706116112384,9512,3878,Original tweet,https://t.co/bROYbceZ1u
746726898085036033,6008,1781,Original tweet,https://t.co/gLbLiZtwsp
746542875601690625,4998,1865,Original tweet,https://t.co/6ZRoZUWFmd
746521445350707200,0,977,Original tweet,https:/…
746507379341139972,4617,1075,Original tweet,https://t.co/PlR6hjqvr5
746369468511756288,6140,1616,Original tweet,https://t.co/5qpBTTpgUt
746131877086527488,6866,2180,Original tweet,https://t.co/uRI7HBgGJX
746056683365994496,3532,803,Original tweet,https://t.co/VJgbgIzIHx
745789745784041472,3986,1057,Original tweet,https://t.co/3wc246LOtu
745712589599014916,6963,2307,Original tweet,https://t.co/QHbvtvaw8E
745433870967832576,7027,2511,Original tweet,https://t.co/oYbVR4nBsR
745422732645535745,8501,2420,Original tweet,https://t.co/nc53zEN0hZ
745314880350101504,7127,2727,Original tweet,https://t.co/AWMeXJJz64
745074613265149952,7777,3457,Original tweet,https://t.co/MuuwkkLrHh
745057283344719872,7205,2240,Original tweet,https://t.co/BkgU3rrsXA
744995568523612160,2950,611,Original tweet,https://t.co/2FPb45NXrK
744971049620602880,7813,2658,Original tweet,https://t.co/KgSEkrPA3r
744709971296780288,5568,1552,Original tweet,https://t.co/zAzaRT6NnT
744334592493166593,6733,2085,Original tweet,https://t.co/hrJugNHs2Z
744234799360020481,155097,77111,Original tweet,https://t.co/7wE9LTEXC4
744223424764059648,1651,360,Original tweet,https://t.co/RNqS7C4Y4N
743980027717509120,4136,1083,Original tweet,https://t.co/Kxda28JmQ2
743895849529389061,3622,955,Original tweet,https://t.co/gCCrY8P0K9
743835915802583040,0,2051,Original tweet,https://t.co/0Dv…
743609206067040256,4434,1370,Original tweet,https://t.co/YwfN1lbpKA
743595368194129920,18208,6465,Original tweet,https://t.co/EVuqdEO66N
743545585370791937,3505,933,Original tweet,https://t.co/vU3tKr4vTn
743510151680958465,7868,3704,Original tweet,https://t.co/qGeVjHSUKH
743253157753532416,4194,1214,Original tweet,https://t.co/gSmp31Zrsx
743222593470234624,6152,1893,Original tweet,https://t.co/xOBKCdpzaa
743210557239623680,3807,1345,Original tweet,https://t.co/EkLku795aO
742534281772302336,7007,3535,Original tweet,https://t.co/G4fNhzelDv
742528092657332225,4373,1947,Original tweet,https://t.co/UHvjxm9B0O
742465774154047488,7196,3884,Original tweet,https://t.co/hBTzPmj36Z
742423170473463808,9732,3724,Original tweet,https://t.co/BXIuvkQO9b
742385895052087300,6732,1947,Original tweet,https://t.co/ULdPY6CLpq
742161199639494656,4302,1351,Original tweet,https://t.co/bZaHC3lvTL
742150209887731712,5072,1528,Original tweet,https://t.co/PprXoqZuKY
741793263812808706,4503,1497,Original tweet,https://t.co/d3LELGVlqu
741743634094141440,8106,2721,Original tweet,https://t.co/rYxJ0UQtbE
741438259667034112,3655,821,Original tweet,https://t.co/pXU77HPbJ5
741303864243200000,8696,3164,Original tweet,https://t.co/O4iw9NlLaQ
741099773336379392,9887,5453,Original tweet,https://t.co/7muyOQXbGJ
741067306818797568,9426,3064,Original tweet,https://t.co/o5J479bZUC
740995100998766593,6301,2706,Original tweet,https://t.co/nt2x3fHaRJ
740711788199743490,3370,925,Original tweet,https://t.co/CmLoKMbOHv
740699697422163968,2821,772,Original tweet,https://t.co/LjzZKQ7vmK
740676976021798912,18002,6750,Original tweet,https://t.co/sMbMw5Z2XC
740373189193256964,34642,13165,Original tweet,https://t.co/XAVDNDaVgQ
740365076218183684,2433,426,Original tweet,https://t.co/u1GHWxhC85
740359016048689152,3265,853,Original tweet,https://t.co/0HmBk5sSbW
740214038584557568,6624,1943,Original tweet,https://t.co/0yolOOyD3X
739979191639244800,19751,5866,Original tweet,https://t.co/7AKdkCOlMf
739932936087216128,4013,1063,Original tweet,https://t.co/yctnFptdQ1
739844404073074688,3767,848,Original tweet,https://t.co/4qiuC0lXq5
739623569819336705,3732,1336,Original tweet,https://t.co/vdgtdb6rON
739606147276148736,5336,1636,Original tweet,https://t.co/sLUC4th3Zj
739544079319588864,39092,20986,Original tweet,https://t.co/zxw8d5g94P
739485634323156992,7081,2894,Original tweet,https://t.co/rRULp7XFnO
739238157791694849,114605,57265,Original tweet,https://t.co/YcXgHfp1EC
738891149612572673,109,6,Original tweet,0
738885046782832640,3732,1129,Original tweet,https://t.co/EfejX3iRGr
738883359779196928,3270,782,Original tweet,https://t.co/9eCXpVExJc
738537504001953792,5027,1517,Original tweet,https://t.co/AxSiqAKEKu
738402415918125056,3218,818,Original tweet,https://t.co/s96OYXZIfK
738184450748633089,4273,1197,Original tweet,https://t.co/twxYcPOafl
738166403467907072,8679,3311,Original tweet,https://t.co/P8bgOMMTRs
738156290900254721,2476,632,Original tweet,https://t.co/nrzvzPuTvC
737826014890496000,5214,1746,Original tweet,https://t.co/EZx0YjPjPK
737800304142471168,9885,3421,Original tweet,https://t.co/KxkOgq80Xj
737678689543020544,4983,1296,Original tweet,https://t.co/VflvQLH2y5
737445876994609152,10136,4406,Original tweet,https://t.co/CaG9MzD3WT
737322739594330112,3556,804,Original tweet,https://t.co/3xqGVH0Dhw
737310737551491075,14482,7320,Original tweet,https://t.co/wvjqSCN6iC
736736130620620800,4203,1703,Original tweet,https://t.co/447tyBN0mW
736392552031657984,17491,7275,Original tweet,https://t.co/u1ulQ5heLX
736365877722001409,3928,1227,Original tweet,https://t.co/e3tfXJLi40
736225175608430592,8022,2742,Original tweet,https://t.co/qXteK6Atxc
736010884653420544,7800,2942,Original tweet,https://t.co/O1TLuYjsNS
735991953473572864,3551,1134,Original tweet,https://t.co/A216OjIdca
735648611367784448,3982,1086,Original tweet,https://t.co/t6TxTwTLEK
735635087207878657,6088,2316,Original tweet,https://t.co/IvFSlNXpgj
735274964362878976,12859,4968,Original tweet,https://t.co/aTU53NNUkt
735256018284875776,3285,868,Original tweet,https://t.co/MRYv7nDPyS
735137028879360001,3093,961,Original tweet,https://t.co/5bdCpPlno9
734912297295085568,2719,520,Original tweet,https://t.co/9MGouPwQmK
734787690684657664,12374,6202,Original tweet,https://t.co/BPoaHySYwA
734776360183431168,2474,532,Original tweet,https://t.co/qw07vhVHuO
734559631394082816,1463,391,Original tweet,https://t.co/OufVDk23JC
733828123016450049,3530,771,Original tweet,https://t.co/RFToQQI8fJ
733822306246479872,3624,1009,Original tweet,https://t.co/mVfqRdppTL
733482008106668032,3097,938,Original tweet,https://t.co/jeAENpjH7L
733460102733135873,4141,1265,Original tweet,https://t.co/0b41Q4DKCA
733109485275860992,49585,16625,Original tweet,https://t.co/pG2inLaOda
732732193018155009,2401,528,Original tweet,https://t.co/rVOLuNRpjH
732726085725589504,3506,879,Original tweet,https://t.co/QwiCVLPMNL
732585889486888962,3613,768,Original tweet,https://t.co/sVnJfWVjUp
732375214819057664,7966,2478,Original tweet,https://t.co/aA2GiTGvlE
732005617171337216,14694,5320,Original tweet,https://t.co/ghyT4Ubk1r
731285275100512256,3444,980,Original tweet,https://t.co/5phLAnGPTP
731156023742988288,3787,1249,Original tweet,https://t.co/yGQI3He3xv
730924654643314689,6062,1948,Original tweet,https://t.co/2yctWAUZ3Z
730573383004487680,4827,2102,Original tweet,https://t.co/CnUl2uDBBV
730427201120833536,3443,1031,Original tweet,https://t.co/WyqNFvEulG
730211855403241472,3769,1044,Original tweet,https://t.co/K7pthJXjWE
730196704625098752,4772,1871,Original tweet,https://t.co/rXvcElhoog
729854734790754305,3971,1108,Original tweet,https://t.co/jVxOGKEU0z
729838605770891264,1699,379,Original tweet,https://t.co/85dTK7XCXB
729823566028484608,3921,1230,Original tweet,https://t.co/Ebjt6Y4fMh
729463711119904772,5715,2285,Original tweet,https://t.co/f2VUpy4WO0
729113531270991872,1854,319,Original tweet,https://t.co/vNjvr5Bl9u
728986383096946689,3096,810,Original tweet,https://t.co/kiuXRXcg4B
728760639972315136,4609,1676,Original tweet,https://t.co/Cofwoy7Vpq
728751179681943552,2723,668,Original tweet,https://t.co/XD3ort1PsE
728653952833728512,3266,1018,Original tweet,https://t.co/O10zjJ2Ixs
728409960103686147,4841,1970,Original tweet,https://t.co/5i8fORVKgr
728387165835677696,3649,946,Original tweet,https://t.co/SiaiTWgsfP
728046963732717569,4237,1181,Original tweet,https://t.co/9aMxSbOaAZ
728035342121635841,4505,1644,Original tweet,https://t.co/4RlLA5ObMh
728015554473250816,4054,1089,Original tweet,https://t.co/Z167HgtnBi
727685679342333952,2925,634,Original tweet,https://t.co/yJ26LNuyj5
727644517743104000,5797,1720,Original tweet,https://t.co/qv3aUwaouT
727524757080539137,4409,1202,Original tweet,https://t.co/fUyDIFkBwx
727314416056803329,3288,728,Original tweet,https://t.co/SbaelU6zRs
727286334147182592,3007,798,Original tweet,https://t.co/bbta2Q4URK
727175381690781696,3860,1363,Original tweet,https://t.co/vXLkvyNQHp
727155742655025152,3569,1309,Original tweet,https://t.co/BRkhj6tdN0
726935089318363137,6768,2409,Original tweet,https://t.co/DxlX1yTVYY
726887082820554753,3788,1504,Original tweet,https://t.co/2AVcJ2BZsy
726828223124897792,3513,990,Original tweet,https://t.co/DWNrPPXgHA
726224900189511680,4366,1123,Original tweet,https://t.co/Rgbni2Ns8z
725842289046749185,6977,2631,Original tweet,https://t.co/vtVHtKFtBH
725786712245440512,4111,1351,Original tweet,https://t.co/uIdGqug9rw
725729321944506368,5132,1756,Original tweet,https://t.co/adQt5a6TZU
725458796924002305,1393,608,Original tweet,https://t.co/BHICimO58W
724983749226668032,3680,1289,Original tweet,https://t.co/qFqLtudIiD
724771698126512129,2315,625,Original tweet,https://t.co/JlFqOhrHEs
724405726123311104,5204,1625,Original tweet,https://t.co/nRUaKWnJfH
724049859469295616,4260,1749,Original tweet,https://t.co/XTsZTgilnT
724046343203856385,2621,546,Original tweet,https://t.co/pIQEdbBxdL
724004602748780546,4111,1524,Original tweet,https://t.co/EdKG43VvEl
723912936180330496,3831,1217,Original tweet,https://t.co/AhMfUu6Onm
723688335806480385,7563,2891,Original tweet,https://t.co/YgNuDQbv89
723673163800948736,2966,873,Original tweet,https://t.co/Dz6MiVssVU
723179728551723008,5224,1834,Original tweet,https://t.co/8dNWp1cSEa
722974582966214656,4042,1539,Original tweet,https://t.co/eV1diwds8a
722613351520608256,4891,1612,Original tweet,https://t.co/qjd0UJKYUY
721503162398597120,4549,1811,Original tweet,https://t.co/IOAk9i4UvE
721001180231503872,2497,601,Original tweet,https://t.co/AFzzKqR4tT
720785406564900865,3070,755,Original tweet,https://t.co/0l4I8famYp
720775346191278080,2426,653,Original tweet,https://t.co/XSEXdQupej
720415127506415616,4066,1476,Original tweet,https://t.co/5Lra3e4rrw
720389942216527872,6276,2465,Original tweet,https://t.co/Pb6iMmo0wk
720340705894408192,2821,964,Original tweet,https://t.co/BIRRF3bcWH
720059472081784833,3802,1108,Original tweet,https://t.co/pRHX8yn9Yu
720043174954147842,4838,1972,Original tweet,https://t.co/SoZq2Xoopv
719991154352222208,4772,1716,Original tweet,https://t.co/mvnBGaWULV
719704490224398336,4470,1404,Original tweet,https://t.co/y206kWHAj0
719551379208073216,4967,1873,Original tweet,https://t.co/S6JHaSMtln
719367763014393856,2759,729,Original tweet,https://t.co/7mmjyearQW
719339463458033665,4369,1210,Original tweet,https://t.co/HW50zkcf2R
719332531645071360,3384,932,Original tweet,https://t.co/htrlmC7saz
718971898235854848,3431,1058,Original tweet,https://t.co/JRckDkZVRT
718939241951195136,5175,1731,Original tweet,https://t.co/I9qoe1uEih
718631497683582976,18589,7912,Original tweet,https://t.co/D9jbbmPmos
718613305783398402,2404,475,Original tweet,https://t.co/lK9YDkRzPj
718540630683709445,2419,1000,Original tweet,https://t.co/zSbyvm62xZ
718460005985447936,2653,514,Original tweet,https://t.co/JyNmyjy3fe
718454725339934721,4789,1490,Original tweet,https://t.co/4kD16wMA1Z
718246886998687744,1881,493,Original tweet,https://t.co/FmxOpf2Sgl
718234618122661888,3807,978,Original tweet,https://t.co/05S8oYztgb
717841801130979328,2423,595,Original tweet,https://t.co/ucOEfr2rjV
717790033953034240,2841,1091,Original tweet,https://t.co/fv9e9AtzSG
717537687239008257,5700,1826,Original tweet,https://t.co/2ATDsgHD4n
717428917016076293,1594,440,Original tweet,https://t.co/6WTfJvtKx6
717421804990701568,3115,828,Original tweet,https://t.co/LBJqxMGaHi
717047459982213120,6201,1899,Original tweet,https://t.co/fGgleFiBPq
717009362452090881,3201,947,Original tweet,https://t.co/JmgF4dMpw0
716802964044845056,4223,1152,Original tweet,https://t.co/SbX4e6Yg3o
716791146589110272,8043,1554,Original tweet,https://t.co/h0trcJohYO
716730379797970944,1215,419,Original tweet,https://t.co/Juid3nnLbC
716447146686459905,12871,5775,Original tweet,https://t.co/gHWsCTu90E
716439118184652801,2345,205,Original tweet,https://t.co/Kky1DPG4iq
716285507865542656,2727,1039,Original tweet,https://t.co/WIWabMngQZ
716080869887381504,6661,1868,Original tweet,https://t.co/UACnoyi8zu
715928423106027520,3141,863,Original tweet,https://t.co/3BhMojONxq
715758151270801409,3663,1412,Original tweet,https://t.co/wJX74TSgzP
715733265223708672,4587,1662,Original tweet,https://t.co/cxl6xGY8B9
715704790270025728,2752,558,Original tweet,https://t.co/9PnKkKzoUp
715696743237730304,3855,1270,Original tweet,https://t.co/cYPHuJYTjC
715680795826982913,4243,1591,Original tweet,https://t.co/sSugyyRuTp
715360349751484417,5391,1537,Original tweet,https://t.co/hwv7Wq6gDA
715342466308784130,3000,684,Original tweet,https://t.co/vSufMAKm3C
715220193576927233,2389,638,Original tweet,https://t.co/1OBdJkMOFx
715200624753819648,5067,1853,Original tweet,https://t.co/tvVDY0G911
715009755312439296,4094,1210,Original tweet,https://t.co/TjnI33RE1i
714982300363173890,3681,1015,Original tweet,https://t.co/jRm5J3YCmj
714962719905021952,7245,4193,Original tweet,https://t.co/T9sgP9ttnQ
714957620017307648,4071,1391,Original tweet,https://t.co/s8YcfZrWhK
714631576617938945,3230,981,Original tweet,https://t.co/3oeFfHjv0Z
714606013974974464,3583,912,Original tweet,https://t.co/zO4eb7C4tG
714485234495041536,2648,1110,Original tweet,https://t.co/MfW2aym5UF
714258258790387713,2986,712,Original tweet,https://t.co/Akzl5ynMmE
714251586676113411,3230,823,Original tweet,https://t.co/rDVueNIcEi
714214115368108032,2237,856,Original tweet,https://t.co/YMx4KWJUAB
714141408463036416,4266,1375,Original tweet,https://t.co/O2RlKXigHu
713919462244790272,3246,780,Original tweet,https://t.co/7vyAzIURrE
713909862279876608,1864,530,Original tweet,https://t.co/7IWKfbfihS
713900603437621249,2795,732,Original tweet,https://t.co/mpvaVxKmc1
713761197720473600,4790,1352,Original tweet,https://t.co/QP6GHi5az9
713411074226274305,4380,1281,Original tweet,https://t.co/jVJJKlPbvq
713177543487135744,7127,2791,Original tweet,https://t.co/SqnG9Ap28J
713175907180089344,4397,1454,Original tweet,https://t.co/xT7XaY4gnW
712809025985978368,18797,6627,Original tweet,https://t.co/HVGs5aAKAn
712717840512598017,12169,4904,Original tweet,https://t.co/83RGhdIQz2
712668654853337088,4127,1198,Original tweet,https://t.co/88aedAmxcl
712438159032893441,5244,1541,Original tweet,https://t.co/7zjEC501Ul
712309440758808576,241,25,Original tweet,https://t.co/kJIMNyMNKV
712097430750289920,3726,1016,Original tweet,https://t.co/8AGcQ4hIfK
712092745624633345,2899,874,Original tweet,https://t.co/tA0ZiQ7JcG
712085617388212225,3230,479,Original tweet,https://t.co/yagmFdKlyL
712065007010385924,2235,611,Original tweet,https://t.co/o2GvskrhHt
711998809858043904,0,125,Original tweet,https://t.co/j6FQGhxYuN
711968124745228288,7953,2266,Original tweet,https://t.co/2e6cUtKUuc
711743778164514816,2802,973,Original tweet,https://t.co/QcSIRDpfVg
711732680602345472,8721,4050,Original tweet,https://t.co/1KiuZqqOD4
711694788429553666,32413,18065,Original tweet,https://t.co/Ezu6jQrKAZ
711652651650457602,3803,900,Original tweet,https://t.co/Sk3CbhmKSW
711363825979756544,3601,1116,Original tweet,https://t.co/nJIXSPfedK
711306686208872448,3253,725,Original tweet,https://t.co/wcwoGOkZvz
711008018775851008,2956,602,Original tweet,https://t.co/68iNM7B5gW
710997087345876993,4507,1372,Original tweet,https://t.co/Mv37BHEyyD
710844581445812225,2510,678,Original tweet,https://t.co/UgkTw7TKyM
710833117892898816,2651,524,Original tweet,https://t.co/PmTR4kxZkq
710658690886586372,2277,552,Original tweet,https://t.co/0eb7R1Om12
710609963652087808,4735,2339,Original tweet,https://t.co/DU7Rb3NDiy
710588934686908417,4477,1838,Original tweet,https://t.co/kzMVMU8HBV
710296729921429505,2347,727,Original tweet,https://t.co/VmtzwAuotq
710283270106132480,2123,516,Original tweet,https://t.co/ONuBILIYXZ
710272297844797440,4474,1233,Original tweet,https://t.co/odfLzBonG2
710269109699739648,2362,1102,Original tweet,https://t.co/OcCDb2bng5
710153181850935296,2861,877,Original tweet,https://t.co/fG5Pk3Et1I
710140971284037632,2716,868,Original tweet,https://t.co/nLuPY3pY12
710117014656950272,5412,1965,Original tweet,https://t.co/h1OX2mLtxV
709918798883774466,3446,1073,Original tweet,https://t.co/R1gLc5vDqG
709901256215666688,653,99,Original tweet,https://t.co/k5xsufRKYm https://t.co/ShXk46V13r
709852847387627521,3472,1186,Original tweet,https://t.co/BNdVZEHRow
709566166965075968,3502,1187,Original tweet,https://t.co/E9jaU59bh9
709556954897764353,3248,1055,Original tweet,https://t.co/ijJB0DuOIC
709519240576036864,1476,235,Original tweet,https://t.co/aczGAV2dK4
709449600415961088,2193,562,Original tweet,https://t.co/c6af6nYEPo
709409458133323776,2586,670,Original tweet,https://t.co/Yu0K98VZ9A
709225125749587968,2381,565,Original tweet,https://t.co/k6fEWHSALn
709207347839836162,12356,5707,Original tweet,https://t.co/qcZDZGCapg
709198395643068416,2402,636,Original tweet,https://t.co/sedre1ivTK
709179584944730112,1974,663,Original tweet,https://t.co/CLe9ETEjeF
709158332880297985,2010,410,Original tweet,https://t.co/FjAj3ggXrR
709042156699303936,4672,1605,Original tweet,https://t.co/7BkkVNu5pd
708853462201716736,1777,651,Original tweet,https://t.co/RXjEwpVJf0
708845821941387268,2941,888,Original tweet,https://t.co/5DLJB4ssvI
708834316713893888,1662,494,Original tweet,https://t.co/Vd2FqHIIGn
708810915978854401,16258,6827,Original tweet,https://t.co/2KcuJXL2r4
708738143638450176,2719,798,Original tweet,https://t.co/wsCB6LFNxD
708711088997666817,2499,708,Original tweet,https://t.co/Ah7WlYTUBQ
708479650088034305,2509,670,Original tweet,https://t.co/uC8kUqAz0W
708469915515297792,3062,802,Original tweet,https://t.co/VwDc6PTDzk
708400866336894977,15768,9910,Original tweet,https://t.co/xdNNEZdGJY
708356463048204288,3531,1298,Original tweet,https://t.co/oSuEGw0BhX
708349470027751425,2311,726,Original tweet,https://t.co/tK7a0AxQfd
708149363256774660,4226,1533,Original tweet,https://t.co/VEFkvWCoHF
708130923141795840,3332,840,Original tweet,https://t.co/XKhobeGuvT
